#1   RA 
#2   DEC	
#3   Cluster 
#4   CLASH_ID 
#5   area 
#6   redshift 
#7   f225w_mag 
#8   f225w_magerr 
#9   f275w_mag	
#10  f275w_magerr 
#11  f336w_mag 
#12  f336w_magerr 
#13  f390w_mag 
#14  f390w_magerr 
#15  f435w_mag 
#16  f435w_magerr 
#17  f475w_mag	
#18  f475w_magerr 
#19  f606w_mag 
#20  f606w_magerr 
#21  f625w_mag 
#22  f625w_magerr 
#23  f775w_mag 
#24  f775w_magerr 
#25  f814w_mag 
#26  f814w_magerr 
#27  f850lp_mag 
#28  f850lp_magerr 
#29  f105w_mag 
#30  f105w_magerr 
#31  f110w_mag 
#32  f110w_magerr 
#33  f125w_mag 
#34  f125w_magerr 
#35  f140w_mag 
#36  f140_magerr 
#37  f160w_mag 
#38  f160w_magerr
42.0062318 	 -3.5095192 	 a383 	 193 	 1355 	 0.291 	 21.8503 	 0.0271 	 21.7557 	 0.0215 	 21.6342 	 0.0193 	 21.5989 	 0.0109 	 21.4219 	 0.007 	 21.1148 	 0.0045 	 20.6085 	 0.0024 	 20.5008 	 0.003 	 20.4186 	 0.0033 	 20.3464 	 0.0018 	 20.2292 	 0.0033 	 20.2616 	 0.0035 	 20.2014 	 0.0022 	 -99.0 	 0.0 	 20.1182 	 0.0034 	 20.0808 	 0.0026 	
42.0037736 	 -3.5163133 	 a383 	 401 	 1623 	 0.444 	 24.1646 	 0.2408 	 23.941 	 0.1766 	 23.872 	 0.1397 	 23.5353 	 0.0599 	 23.6109 	 0.0579 	 23.1705 	 0.0328 	 22.4359 	 0.0138 	 22.1751 	 0.0153 	 21.6387 	 0.0113 	 21.6342 	 0.0066 	 21.5799 	 0.013 	 21.3481 	 0.0074 	 21.3032 	 0.0055 	 -99.0 	 0.0 	 21.1607 	 0.0061 	 21.0598 	 0.0053 	
42.011767 	 -3.5243639 	 a383 	 799 	 5470 	 0.579 	 22.3464 	 0.0863 	 22.066 	 0.0583 	 21.8393 	 0.0424 	 21.7193 	 0.035 	 21.5046 	 0.0152 	 21.2134 	 0.0097 	 20.4888 	 0.0041 	 20.2909 	 0.0049 	 19.7415 	 0.0036 	 19.6323 	 0.0019 	 19.4508 	 0.0033 	 19.1984 	 0.0019 	 19.1204 	 0.0015 	 19.0432 	 0.0018 	 18.9033 	 0.0015 	 18.7463 	 0.0012 	
42.019535 	 -3.5245579 	 a383 	 833 	 982 	 0.874 	 24.9414 	 0.3352 	 24.5874 	 0.2387 	 24.1591 	 0.1336 	 23.7164 	 0.0551 	 23.5912 	 0.0468 	 23.6494 	 0.0401 	 23.3035 	 0.0237 	 23.1675 	 0.03 	 22.4217 	 0.0182 	 22.3214 	 0.0098 	 22.0425 	 0.0156 	 21.9407 	 0.0094 	 21.8364 	 0.0065 	 21.7217 	 0.0085 	 21.6306 	 0.0068 	 21.5967 	 0.0064 	
42.0320374 	 -3.5268693 	 a383 	 946 	 1096 	 0.772 	 23.9638 	 0.1411 	 23.8813 	 0.129 	 23.3666 	 0.0707 	 23.1877 	 0.0358 	 23.2579 	 0.0339 	 23.096 	 0.0246 	 22.6481 	 0.0132 	 22.517 	 0.0171 	 21.8452 	 0.0115 	 21.7678 	 0.0062 	 21.6197 	 0.0117 	 21.4909 	 0.0086 	 -99.0 	 0.0 	 21.3212 	 0.0057 	 21.2893 	 0.0063 	 21.2366 	 0.0067 	
42.0050418 	 -3.5320189 	 a383 	 1274 	 4611 	 0.552 	 23.4139 	 0.2029 	 23.5757 	 0.2061 	 23.1161 	 0.1302 	 22.8434 	 0.0534 	 22.4957 	 0.034 	 22.0613 	 0.0193 	 21.1778 	 0.0071 	 20.9424 	 0.0081 	 20.2843 	 0.0053 	 20.2237 	 0.003 	 19.9484 	 0.0048 	 19.6215 	 0.0022 	 19.5166 	 0.0019 	 19.3901 	 0.0019 	 19.1918 	 0.0017 	 18.9699 	 0.0012 	
42.0098585 	 -3.5309663 	 a383 	 1319 	 3360 	 0.795 	 22.4929 	 0.0793 	 21.9168 	 0.043 	 21.8333 	 0.0484 	 21.7371 	 0.0198 	 21.6318 	 0.014 	 21.4792 	 0.0102 	 21.2785 	 0.0068 	 21.1449 	 0.0087 	 20.6469 	 0.0065 	 20.5869 	 0.0036 	 20.3256 	 0.0058 	 20.3263 	 0.004 	 20.2289 	 0.003 	 20.127 	 0.0036 	 20.0905 	 0.0031 	 20.1064 	 0.003 	
42.0058288 	 -3.5347495 	 a383 	 1366 	 1798 	 0.867 	 23.2927 	 0.1243 	 23.5432 	 0.1347 	 23.2633 	 0.0897 	 23.1952 	 0.0475 	 23.0759 	 0.037 	 23.1149 	 0.0325 	 22.788 	 0.0197 	 22.6089 	 0.0237 	 21.9494 	 0.0155 	 21.8698 	 0.0084 	 21.5503 	 0.013 	 21.5781 	 0.008 	 21.4847 	 0.0063 	 21.4012 	 0.0072 	 21.3306 	 0.0068 	 21.2987 	 0.006 	
41.9945596 	 -3.5350326 	 a383 	 1431 	 810 	 0.867 	 24.4245 	 0.2175 	 23.4097 	 0.0812 	 23.3494 	 0.0739 	 23.3168 	 0.0574 	 23.1877 	 0.0279 	 23.1183 	 0.0217 	 22.8105 	 0.0134 	 22.7104 	 0.0174 	 22.025 	 0.0114 	 21.959 	 0.0064 	 21.7622 	 0.0111 	 21.721 	 0.0103 	 -99.0 	 0.0 	 21.4815 	 0.0063 	 21.4091 	 0.007 	 21.3827 	 0.0073 	
42.0071553 	 -3.5359623 	 a383 	 1459 	 1477 	 0.441 	 23.2301 	 0.118 	 22.8678 	 0.0714 	 22.7222 	 0.0582 	 22.8033 	 0.0343 	 22.6434 	 0.0248 	 22.5026 	 0.0186 	 21.9149 	 0.0088 	 21.7815 	 0.0112 	 21.5287 	 0.0105 	 21.4675 	 0.0058 	 21.3399 	 0.0106 	 21.2788 	 0.0059 	 21.2456 	 0.0051 	 21.2159 	 0.006 	 21.1667 	 0.0057 	 21.0945 	 0.0048 	
42.0105336 	 -3.5411972 	 a383 	 1686 	 1414 	 0.398 	 22.6859 	 0.0581 	 22.7418 	 0.059 	 22.7339 	 0.0535 	 22.7469 	 0.0297 	 22.5991 	 0.0223 	 22.5561 	 0.0184 	 22.0647 	 0.0096 	 21.9324 	 0.0121 	 21.8336 	 0.0131 	 21.8152 	 0.0075 	 21.7324 	 0.0144 	 21.7969 	 0.0087 	 21.7942 	 0.0074 	 21.7911 	 0.0092 	 21.7626 	 0.0089 	 21.7765 	 0.0083 	
41.9972939 	 -3.5517128 	 a383 	 2280 	 1748 	 0.884 	 -99.0 	 0.0 	 -99.0 	 0.0 	 -99.0 	 0.0 	 -99.0 	 0.0 	 23.5702 	 0.0553 	 23.3019 	 0.0357 	 22.7024 	 0.0168 	 22.5911 	 0.0217 	 21.7148 	 0.012 	 21.5419 	 0.006 	 21.1959 	 0.0092 	 20.9677 	 0.0101 	 -99.0 	 0.0 	 20.6665 	 0.0077 	 -99.0 	 0.0 	 20.4144 	 0.0069 	
120.2278697 	 36.0638548 	 a611 	 499 	 34 	 0.872 	 99.0 	 27.7171 	 26.5926 	 0.2946 	 26.4612 	 0.2012 	 26.701 	 0.1629 	 26.8427 	 0.1982 	 26.2478 	 0.0849 	 25.8438 	 0.0477 	 -99.0 	 inf 	 25.0122 	 0.0377 	 24.8382 	 0.0216 	 24.5744 	 0.0322 	 24.442 	 0.0211 	 24.2747 	 0.0149 	 24.171 	 0.0183 	 24.0318 	 0.014 	 24.0169 	 0.0124 	
120.2279552 	 36.0641096 	 a611 	 500 	 1729 	 0.925 	 24.6553 	 0.4339 	 24.4449 	 0.3359 	 24.0492 	 0.1996 	 23.2522 	 0.0579 	 23.6502 	 0.0886 	 23.0932 	 0.0382 	 22.5557 	 0.0191 	 -99.0 	 inf 	 21.614 	 0.0143 	 21.4496 	 0.0079 	 21.0247 	 0.0107 	 20.7756 	 0.0051 	 20.5927 	 0.0036 	 20.4687 	 0.0042 	 20.31 	 0.0032 	 20.1958 	 0.0028 	
120.2245525 	 36.0530508 	 a611 	 1012 	 409 	 0.448 	 24.114 	 0.1518 	 -99.0 	 0.0 	 -99.0 	 0.0 	 23.4807 	 0.0817 	 23.4848 	 0.0414 	 23.3246 	 0.0267 	 22.9567 	 0.0143 	 -99.0 	 inf 	 22.4271 	 0.0155 	 22.4335 	 0.0101 	 22.4977 	 0.0209 	 22.4329 	 0.0114 	 22.4948 	 0.0095 	 22.5244 	 0.013 	 22.4777 	 0.0107 	 22.4065 	 0.0103 	
120.2262198 	 36.0507759 	 a611 	 1110 	 476 	 0.677 	 23.6091 	 0.1119 	 23.5309 	 0.0854 	 23.3898 	 0.0647 	 23.2453 	 0.0326 	 23.2025 	 0.0519 	 -99.0 	 0.0 	 22.6811 	 0.0126 	 -99.0 	 inf 	 22.0989 	 0.0217 	 22.0833 	 0.0097 	 21.9208 	 0.0159 	 21.8571 	 0.0078 	 21.8552 	 0.0061 	 21.7722 	 0.0077 	 21.7792 	 0.0066 	 21.7047 	 0.0061 	
120.2512175 	 36.0503845 	 a611 	 1131 	 249 	 0.669 	 24.2102 	 0.1253 	 24.079 	 0.1113 	 24.1832 	 0.0956 	 24.0378 	 0.0542 	 24.1489 	 0.0565 	 24.1172 	 0.0404 	 23.8242 	 0.0259 	 -99.0 	 inf 	 23.3995 	 0.0308 	 23.3438 	 0.0191 	 23.2361 	 0.0353 	 23.2405 	 0.019 	 23.2663 	 0.0149 	 23.2613 	 0.0205 	 23.2273 	 0.0169 	 23.1858 	 0.0168 	
120.2352417 	 36.0428355 	 a611 	 1486 	 1954 	 0.683 	 23.0645 	 0.1032 	 22.8588 	 0.0888 	 22.7669 	 0.0727 	 22.7138 	 0.0378 	 22.8013 	 0.0455 	 22.6692 	 0.0294 	 22.013 	 0.0127 	 -99.0 	 inf 	 21.3659 	 0.0128 	 21.2806 	 0.0075 	 21.1825 	 0.0142 	 20.9564 	 0.0059 	 20.9055 	 0.0044 	 20.8171 	 0.0056 	 20.7703 	 0.0045 	 20.6658 	 0.0042 	
52.4240484 	 -2.1771595 	 macs0329 	 75 	 804 	 0.745 	 24.7696 	 0.27 	 24.5195 	 0.223 	 23.8749 	 0.1052 	 23.8613 	 0.0643 	 23.4521 	 0.0438 	 23.5813 	 0.0378 	 22.9307 	 0.0169 	 22.8466 	 0.0239 	 22.1184 	 0.0144 	 22.0626 	 0.0081 	 21.8923 	 0.0154 	 21.6975 	 0.0083 	 21.618 	 0.0047 	 -99.0 	 0.0 	 21.4173 	 0.0068 	 21.2954 	 0.0054 	
52.4239247 	 -2.1772443 	 macs0329 	 76 	 529 	 0.697 	 24.6194 	 0.2103 	 24.0869 	 0.1334 	 23.9273 	 0.0875 	 24.1996 	 0.0689 	 23.7389 	 0.0511 	 23.7443 	 0.0376 	 23.2415 	 0.0194 	 23.1841 	 0.0278 	 22.5676 	 0.0185 	 22.5268 	 0.0107 	 22.329 	 0.0203 	 22.2523 	 0.0111 	 22.2203 	 0.0068 	 -99.0 	 0.0 	 22.0857 	 0.0096 	 21.9609 	 0.008 	
52.4302641 	 -2.1818221 	 macs0329 	 204 	 751 	 0.819 	 24.2281 	 0.1708 	 23.8125 	 0.127 	 23.5957 	 0.0888 	 23.5799 	 0.0487 	 23.5804 	 0.0573 	 23.6082 	 0.0389 	 23.1538 	 0.0207 	 23.199 	 0.0328 	 22.452 	 0.019 	 22.3727 	 0.0102 	 22.2204 	 0.0204 	 22.1223 	 0.0093 	 22.0753 	 0.007 	 21.9925 	 0.0093 	 21.9771 	 0.0074 	 21.9167 	 0.0072 	
64.0232652 	 -24.0716713 	 macs0416 	 900 	 161 	 0.676 	 24.8986 	 0.1455 	 24.8479 	 0.1202 	 24.4646 	 0.079 	 24.2553 	 0.0353 	 24.3353 	 0.0443 	 24.3542 	 0.0319 	 24.1534 	 0.0224 	 24.096 	 0.0324 	 23.7896 	 0.0288 	 23.8337 	 0.0161 	 23.7292 	 0.0331 	 23.7547 	 0.0206 	 23.8483 	 0.0167 	 23.7551 	 0.0204 	 23.7958 	 0.0186 	 23.754 	 0.0169 	
64.0233029 	 -24.0714233 	 macs0416 	 902 	 1683 	 0.691 	 23.1223 	 0.0889 	 22.8987 	 0.0758 	 22.7815 	 0.0655 	 22.8286 	 0.0342 	 22.8182 	 0.037 	 22.6697 	 0.0228 	 22.3304 	 0.014 	 22.1447 	 0.0178 	 21.5891 	 0.0128 	 21.5823 	 0.007 	 21.4815 	 0.0144 	 21.3988 	 0.0079 	 21.3789 	 0.0059 	 21.3231 	 0.0072 	 21.2959 	 0.0063 	 21.243 	 0.0057 	
64.050302 	 -24.0726781 	 macs0416 	 987 	 1131 	 0.669 	 23.6088 	 0.1448 	 23.361 	 0.1016 	 22.9499 	 0.0624 	 23.1407 	 0.0465 	 23.0104 	 0.0364 	 22.9713 	 0.0242 	 22.4166 	 0.0124 	 22.2564 	 0.0163 	 21.847 	 0.0132 	 21.7804 	 0.0069 	 21.645 	 0.0137 	 21.4667 	 0.0074 	 21.4329 	 0.0055 	 21.358 	 0.0067 	 21.2928 	 0.0057 	 21.1872 	 0.0048 	
64.0155741 	 -24.0769241 	 macs0416 	 1250 	 951 	 0.883 	 23.9774 	 0.1524 	 23.3521 	 0.0876 	 23.1382 	 0.067 	 22.9359 	 0.0298 	 22.9767 	 0.028 	 23.003 	 0.0222 	 22.7981 	 0.0171 	 22.7851 	 0.024 	 22.1918 	 0.0171 	 22.1784 	 0.0096 	 21.9938 	 0.0178 	 21.9492 	 0.0105 	 21.8818 	 0.0075 	 21.8166 	 0.0091 	 21.7989 	 0.008 	 21.8176 	 0.0078 	
64.0264831 	 -24.0808828 	 macs0416 	 1457 	 3537 	 0.668 	 23.7579 	 0.2178 	 23.2445 	 0.1522 	 22.9858 	 0.0994 	 23.1408 	 0.0682 	 23.0396 	 0.0576 	 22.6868 	 0.0307 	 21.8192 	 0.0123 	 21.6123 	 0.0149 	 20.7819 	 0.0085 	 20.6908 	 0.0043 	 20.4894 	 0.008 	 20.2468 	 0.0041 	 20.168 	 0.0029 	 20.0429 	 0.0035 	 19.9468 	 0.0029 	 19.7828 	 0.0023 	
67.3892484 	 -2.8741166 	 macs0429 	 422 	 1869 	 0.775 	 22.7168 	 0.0903 	 22.8171 	 0.0877 	 22.8959 	 0.0808 	 22.8081 	 0.0421 	 22.7074 	 0.0373 	 22.6005 	 0.0267 	 21.9276 	 0.0107 	 21.6835 	 0.014 	 20.7924 	 0.0068 	 20.7149 	 0.0036 	 20.4502 	 0.0063 	 20.2675 	 0.0031 	 20.1873 	 0.0024 	 20.0829 	 0.0031 	 19.9987 	 0.0024 	 19.8684 	 0.002 	
67.3791676 	 -2.8776862 	 macs0429 	 723 	 1039 	 0.741 	 24.606 	 0.331 	 -99.0 	 0.0 	 -99.0 	 0.0 	 -99.0 	 0.0 	 23.0107 	 0.0372 	 22.9326 	 0.0265 	 22.3911 	 0.0117 	 22.2937 	 0.017 	 21.6342 	 0.0103 	 21.5898 	 0.0055 	 21.3885 	 0.0102 	 21.254 	 0.0078 	 21.1155 	 0.0038 	 -99.0 	 0.0 	 20.9165 	 0.0061 	 20.8741 	 0.005 	
67.4059862 	 -2.8810035 	 macs0429 	 785 	 3849 	 0.567 	 22.6458 	 0.1054 	 22.3587 	 0.0788 	 22.1563 	 0.062 	 22.3266 	 0.0403 	 22.2101 	 0.0374 	 21.8059 	 0.02 	 20.9707 	 0.0068 	 20.7658 	 0.009 	 20.1903 	 0.0061 	 20.1237 	 0.0031 	 19.9009 	 0.0055 	 19.6942 	 0.0025 	 19.6169 	 0.0019 	 19.5346 	 0.0025 	 19.393 	 0.0019 	 19.237 	 0.0015 	
67.4163731 	 -2.8827543 	 macs0429 	 908 	 53 	 0.56 	 25.476 	 0.1447 	 25.3918 	 0.157 	 25.3086 	 0.1056 	 25.4104 	 0.067 	 25.2 	 0.0573 	 25.3587 	 0.0531 	 25.0112 	 0.028 	 24.8965 	 0.039 	 24.5923 	 0.0369 	 24.6701 	 0.0231 	 24.8377 	 0.0589 	 24.7195 	 0.0267 	 24.8592 	 0.0236 	 24.9421 	 0.036 	 24.884 	 0.0291 	 24.8273 	 0.0272 	
67.4165476 	 -2.8828117 	 macs0429 	 909 	 677 	 0.624 	 23.8361 	 0.132 	 23.977 	 0.148 	 24.4703 	 0.1987 	 23.9562 	 0.0752 	 24.0238 	 0.0808 	 24.0957 	 0.0685 	 23.4735 	 0.0276 	 23.3448 	 0.0404 	 22.8439 	 0.0294 	 22.8056 	 0.0156 	 22.7679 	 0.0339 	 22.6332 	 0.0165 	 22.5807 	 0.0113 	 22.6714 	 0.0235 	 22.486 	 0.0131 	 22.4408 	 0.0125 	
67.4003207 	 -2.8846697 	 macs0429 	 1196 	 1742 	 0.644 	 21.4303 	 0.025 	 21.7788 	 0.0319 	 21.6668 	 0.0266 	 21.5694 	 0.0121 	 21.6132 	 0.0139 	 21.1915 	 0.0072 	 20.5094 	 0.0028 	 20.328 	 0.0038 	 20.0328 	 0.0033 	 19.9419 	 0.0017 	 19.689 	 0.0028 	 19.566 	 0.0016 	 19.4482 	 0.0013 	 19.3599 	 0.0017 	 19.1981 	 0.0013 	 19.054 	 0.001 	
109.3851207 	 37.732394 	 macs0717 	 2156 	 2002 	 0.981 	 23.1247 	 0.1404 	 22.7192 	 0.0823 	 22.5543 	 0.0573 	 22.6337 	 0.0383 	 22.6242 	 0.0366 	 22.4327 	 0.0228 	 22.1647 	 0.0145 	 22.0772 	 0.0195 	 21.5299 	 0.0148 	 21.4571 	 0.0058 	 21.1924 	 0.0125 	 20.9633 	 0.0062 	 20.9053 	 0.0043 	 20.9426 	 0.007 	 20.7975 	 0.0048 	 20.717 	 0.0043 	
116.2133963 	 39.4407752 	 macs0744 	 2380 	 109 	 0.828 	 24.8616 	 0.1324 	 24.7085 	 0.0908 	 24.322 	 0.0631 	 24.5009 	 0.0403 	 24.4236 	 0.0377 	 24.3548 	 0.026 	 24.3228 	 0.0207 	 -99.0 	 inf 	 23.9012 	 0.0247 	 23.9496 	 0.012 	 23.7472 	 0.0262 	 23.6523 	 0.0156 	 23.6371 	 0.0114 	 23.6425 	 0.018 	 23.6399 	 0.0135 	 23.6617 	 0.0139 	
168.969298 	 1.5193005 	 macs1115 	 26 	 5203 	 0.59 	 23.1554 	 0.1513 	 23.1472 	 0.1474 	 22.8862 	 0.1123 	 22.5886 	 0.0485 	 22.2651 	 0.0379 	 22.1147 	 0.0264 	 21.0397 	 0.0079 	 20.795 	 0.0104 	 20.0682 	 0.0061 	 19.9858 	 0.0032 	 19.6776 	 0.0054 	 19.4077 	 0.0031 	 19.2615 	 0.0014 	 -99.0 	 0.0 	 19.0237 	 0.0022 	 18.8281 	 0.0018 	
168.9800231 	 1.5065871 	 macs1115 	 497 	 753 	 0.872 	 24.389 	 0.2471 	 24.1344 	 0.1602 	 23.7797 	 0.1016 	 23.7409 	 0.0998 	 23.6756 	 0.0611 	 23.5563 	 0.0442 	 23.2062 	 0.0244 	 23.175 	 0.0383 	 22.4601 	 0.0227 	 22.4405 	 0.0125 	 22.1898 	 0.0209 	 22.083 	 0.0105 	 21.903 	 0.0069 	 21.9046 	 0.01 	 21.8845 	 0.0089 	 21.8595 	 0.0076 	
168.9468549 	 1.5064164 	 macs1115 	 511 	 531 	 0.8 	 24.5034 	 0.1763 	 24.9753 	 0.2479 	 24.3058 	 0.1335 	 23.9868 	 0.0564 	 23.983 	 0.0543 	 23.8142 	 0.0393 	 23.6138 	 0.0278 	 23.6164 	 0.0435 	 22.9202 	 0.0273 	 22.9651 	 0.016 	 22.7137 	 0.0271 	 22.7065 	 0.0206 	 -99.0 	 0.0 	 22.5828 	 0.0145 	 22.5379 	 0.0187 	 22.5886 	 0.0155 	
168.9585957 	 1.5027262 	 macs1115 	 693 	 938 	 0.83 	 24.7058 	 0.3051 	 25.0623 	 0.3813 	 24.5474 	 0.2337 	 24.3009 	 0.1228 	 24.9965 	 0.2058 	 24.9162 	 0.1596 	 23.8682 	 0.051 	 23.6526 	 0.0655 	 22.734 	 0.0329 	 22.7129 	 0.0179 	 22.3522 	 0.0272 	 22.1273 	 0.0126 	 21.8757 	 0.0079 	 21.8603 	 0.011 	 21.7014 	 0.0088 	 21.5865 	 0.0069 	
168.9754797 	 1.4896958 	 macs1115 	 1298 	 3353 	 0.699 	 23.3031 	 0.1861 	 23.2335 	 0.1434 	 22.8862 	 0.0908 	 22.8764 	 0.0762 	 22.6341 	 0.0455 	 22.5399 	 0.0323 	 21.8708 	 0.0146 	 21.6267 	 0.0182 	 20.9837 	 0.0114 	 20.9106 	 0.006 	 20.6904 	 0.0102 	 20.5098 	 0.0053 	 20.3821 	 0.0039 	 20.3309 	 0.0051 	 20.2473 	 0.0044 	 20.1285 	 0.0033 	
177.4088308 	 22.4136878 	 macs1149 	 296 	 27 	 0.773 	 26.7401 	 0.256 	 28.0143 	 0.6176 	 26.9092 	 0.2139 	 26.711 	 0.1143 	 26.5613 	 0.1034 	 26.584 	 0.0872 	 26.4231 	 0.0584 	 26.3609 	 0.0821 	 25.5621 	 0.0497 	 25.5645 	 0.023 	 25.4008 	 0.0539 	 25.393 	 0.0328 	 25.4371 	 0.0276 	 25.3294 	 0.0358 	 25.39 	 0.0322 	 25.3307 	 0.0295 	
177.3934201 	 22.4125843 	 macs1149 	 352 	 1856 	 0.967 	 23.9222 	 0.1479 	 23.0601 	 0.0722 	 23.2757 	 0.0706 	 23.2624 	 0.0421 	 23.2968 	 0.0481 	 23.2388 	 0.0372 	 22.6598 	 0.0174 	 22.4389 	 0.0214 	 21.6196 	 0.012 	 21.4803 	 0.0047 	 21.0801 	 0.0094 	 20.8117 	 0.0043 	 20.6482 	 0.003 	 20.5159 	 0.0038 	 20.3568 	 0.0028 	 20.2329 	 0.0024 	
